trip_id,driver_id,date,iso_week,day_of_week,stop_sequence,location_id,location_code,location_name,latitude,longitude,visit_time,visit_duration_min,distance_from_prev_km,travel_duration_from_prev_min,traffic_category,region,store_density,priority,daily_stop_count,route_total_distance_km,route_total_travel_min,route_efficiency_score
D07-2026-04-10,D07,2026-04-10,2026-W15,4,2,L060,BH,Store BH,22.987802,72.63076,09:29,40,8.741,36.25,high,industrial,0.229,5,6,40.884,146.31,0.876
D07-2026-04-10,D07,2026-04-10,2026-W15,4,3,L026,Z,Store Z,23.070122,72.61473,10:54,34,12.218,44.65,medium,north,0.282,5,6,40.884,146.31,0.876
D07-2026-04-10,D07,2026-04-10,2026-W15,4,4,L061,BI,Store BI,23.055123,72.560227,11:52,15,7.22,24.42,severe,central,0.834,5,6,40.884,146.31,0.876
D07-2026-04-10,D07,2026-04-10,2026-W15,4,5,L071,BS,Store BS,23.050641,72.502727,12:27,37,7.694,20.19,low,west,0.201,5,6,40.884,146.31,0.876
D07-2026-04-10,D07,2026-04-10,2026-W15,4,6,L017,Q,Store Q,23.050603,72.495376,13:07,29,1.003,2.62,low,west,0.255,5,6,40.884,146.31,0.876
D08-2026-04-10,D08,2026-04-10,2026-W15,4,1,L050,AX,Store AX,23.071203,72.583432,08:47,35,1.134,2.92,medium,north,0.298,1,7,32.544,91.93,0.769
D08-2026-04-10,D08,2026-04-10,2026-W15,4,2,L056,BD,Store BD,23.075197,72.593745,09:26,17,1.358,3.33,medium,north,0.508,2,7,32.544,91.93,0.769
D08-2026-04-10,D08,2026-04-10,2026-W15,4,3,L062,BJ,Store BJ,23.060955,72.574762,09:52,9,3.616,9.34,medium,north,0.616,1,7,32.544,91.93,0.769
D08-2026-04-10,D08,2026-04-10,2026-W15,4,4,L061,BI,Store BI,23.055123,72.560227,10:09,8,2.188,8.13,severe,central,0.834,5,7,32.544,91.93,0.769
D08-2026-04-10,D08,2026-04-10,2026-W15,4,5,L011,K,Store K,23.050226,72.52189,10:30,14,5.561,12.27,low,west,0.537,1,7,32.544,91.93,0.769
D08-2026-04-10,D08,2026-04-10,2026-W15,4,6,L028,AB,Store AB,23.012768,72.640552,11:37,28,17.634,53.09,high,east,0.442,2,7,32.544,91.93,0.769
D08-2026-04-10,D08,2026-04-10,2026-W15,4,7,L042,AP,Store AP,23.005982,72.642539,12:07,15,1.053,2.84,high,industrial,0.473,1,7,32.544,91.93,0.769
D09-2026-04-10,D09,2026-04-10,2026-W15,4,1,L003,C,Store C,22.973863,72.588513,08:31,29,0.509,1.84,medium,south,0.259,5,9,33.086,73.29,0.929
D09-2026-04-10,D09,2026-04-10,2026-W15,4,2,L045,AS,Store AS,22.968161,72.595815,09:04,12,1.364,3.48,medium,south,0.554,5,9,33.086,73.29,0.929
D09-2026-04-10,D09,2026-04-10,2026-W15,4,3,L009,I,Store I,22.994965,72.615016,09:26,36,4.262,9.75,medium,south,0.189,3,9,33.086,73.29,0.929
D09-2026-04-10,D09,2026-04-10,2026-W15,4,4,L036,AJ,Store AJ,23.001281,72.609571,10:05,29,1.22,3.55,high,industrial,0.182,1,9,33.086,73.29,0.929
D09-2026-04-10,D09,2026-04-10,2026-W15,4,5,L007,G,Store G,23.018842,72.584676,10:45,28,4.064,11.08,severe,central,0.406,1,9,33.086,73.29,0.929
D09-2026-04-10,D09,2026-04-10,2026-W15,4,6,L025,Y,Store Y,23.017413,72.567243,11:18,10,2.115,4.58,severe,central,0.611,4,9,33.086,73.29,0.929
D09-2026-04-10,D09,2026-04-10,2026-W15,4,7,L020,T,Store T,23.062919,72.557646,11:41,13,6.631,12.88,medium,north,0.35,2,9,33.086,73.29,0.929
D09-2026-04-10,D09,2026-04-10,2026-W15,4,8,L026,Z,Store Z,23.070122,72.61473,12:09,36,7.308,15.17,medium,north,0.282,5,9,33.086,73.29,0.929
D09-2026-04-10,D09,2026-04-10,2026-W15,4,9,L052,AZ,Store AZ,23.034712,72.622924,12:56,23,5.614,10.96,high,east,0.669,1,9,33.086,73.29,0.929
D10-2026-04-10,D10,2026-04-10,2026-W15,4,1,L070,BR,Store BR,23.033811,72.669165,08:06,21,2.153,7.0,high,east,0.91,1,5,26.961,88.63,0.943
D10-2026-04-10,D10,2026-04-10,2026-W15,4,2,L016,P,Store P,23.054636,72.642587,08:45,38,5.177,17.73,high,east,0.384,1,5,26.961,88.63,0.943
D10-2026-04-10,D10,2026-04-10,2026-W15,4,3,L008,H,Store H,23.060739,72.597833,09:42,26,6.321,18.96,medium,north,0.554,4,5,26.961,88.63,0.943
D10-2026-04-10,D10,2026-04-10,2026-W15,4,4,L018,R,Store R,23.020022,72.610523,10:27,19,5.978,18.7,high,industrial,0.348,4,5,26.961,88.63,0.943
D10-2026-04-10,D10,2026-04-10,2026-W15,4,5,L055,BC,Store BC,23.01131,72.55939,11:12,20,7.331,26.24,severe,central,0.7,5,5,26.961,88.63,0.943
D11-2026-04-10,D11,2026-04-10,2026-W15,4,1,L017,Q,Store Q,23.050603,72.495376,08:03,31,1.589,3.42,low,west,0.255,5,5,30.471,83.69,0.898
D11-2026-04-10,D11,2026-04-10,2026-W15,4,2,L038,AL,Store AL,23.080646,72.588651,09:03,16,12.022,28.7,medium,north,0.315,5,5,30.471,83.69,0.898
D11-2026-04-10,D11,2026-04-10,2026-W15,4,3,L028,AB,Store AB,23.012768,72.640552,09:57,23,12.492,38.81,high,east,0.442,2,5,30.471,83.69,0.898
D11-2026-04-10,D11,2026-04-10,2026-W15,4,4,L048,AV,Store AV,22.993243,72.626763,10:30,16,3.39,9.8,high,industrial,0.151,4,5,30.471,83.69,0.898
D11-2026-04-10,D11,2026-04-10,2026-W15,4,5,L060,BH,Store BH,22.987802,72.63076,10:49,33,0.978,2.96,high,industrial,0.229,5,5,30.471,83.69,0.898
D12-2026-04-10,D12,2026-04-10,2026-W15,4,1,L009,I,Store I,22.994965,72.615016,08:17,31,0.828,2.28,medium,south,0.189,3,7,29.583,74.53,0.954
D12-2026-04-10,D12,2026-04-10,2026-W15,4,2,L012,L,Store L,22.986719,72.630134,08:53,10,2.422,5.62,high,industrial,0.377,3,7,29.583,74.53,0.954
D12-2026-04-10,D12,2026-04-10,2026-W15,4,3,L069,BQ,Store BQ,22.975325,72.606437,09:11,14,3.658,7.42,medium,south,0.426,4,7,29.583,74.53,0.954
D12-2026-04-10,D12,2026-04-10,2026-W15,4,4,L015,O,Store O,23.004357,72.587923,09:37,39,4.861,12.27,medium,south,0.494,2,7,29.583,74.53,0.954
D12-2026-04-10,D12,2026-04-10,2026-W15,4,5,L067,BO,Store BO,23.021466,72.579505,10:25,30,2.585,8.66,severe,central,0.615,4,7,29.583,74.53,0.954
D12-2026-04-10,D12,2026-04-10,2026-W15,4,6,L043,AQ,Store AQ,22.994149,72.567495,11:10,21,4.6,14.85,severe,central,0.416,2,7,29.583,74.53,0.954
D12-2026-04-10,D12,2026-04-10,2026-W15,4,7,L054,BB,Store BB,23.019539,72.64297,11:54,13,10.631,23.43,high,industrial,0.273,5,7,29.583,74.53,0.954
D01-2026-04-11,D01,2026-04-11,2026-W15,5,1,L007,G,Store G,23.018842,72.584676,08:37,22,1.676,7.02,severe,central,0.406,1,4,20.722,62.57,0.782
D01-2026-04-11,D01,2026-04-11,2026-W15,5,2,L018,R,Store R,23.020022,72.610523,09:10,9,3.332,11.78,high,industrial,0.348,4,4,20.722,62.57,0.782
D01-2026-04-11,D01,2026-04-11,2026-W15,5,3,L008,H,Store H,23.060739,72.597833,09:40,30,6.527,21.06,medium,north,0.554,4,4,20.722,62.57,0.782
D01-2026-04-11,D01,2026-04-11,2026-W15,5,4,L029,AC,Store AC,23.030634,72.53114,10:33,20,9.188,22.71,low,west,0.609,5,4,20.722,62.57,0.782
D02-2026-04-11,D02,2026-04-11,2026-W15,5,1,L008,H,Store H,23.060739,72.597833,08:38,25,3.009,8.43,medium,north,0.554,4,5,22.503,64.39,0.774
D02-2026-04-11,D02,2026-04-11,2026-W15,5,2,L061,BI,Store BI,23.055123,72.560227,09:18,8,4.93,15.01,severe,central,0.834,5,5,22.503,64.39,0.774
D02-2026-04-11,D02,2026-04-11,2026-W15,5,3,L030,AD,Store AD,22.998471,72.613437,09:57,23,10.555,31.16,high,industrial,0.331,3,5,22.503,64.39,0.774
D02-2026-04-11,D02,2026-04-11,2026-W15,5,4,L024,X,Store X,22.991964,72.617173,10:23,41,1.135,3.15,high,industrial,0.592,3,5,22.503,64.39,0.774
D02-2026-04-11,D02,2026-04-11,2026-W15,5,5,L006,F,Store F,22.974202,72.628706,11:11,15,2.873,6.65,high,industrial,0.32,2,5,22.503,64.39,0.774
D03-2026-04-11,D03,2026-04-11,2026-W15,5,1,L015,O,Store O,23.004357,72.587923,08:30,30,4.55,15.13,medium,south,0.494,2,5,42.355,123.86,0.934
D03-2026-04-11,D03,2026-04-11,2026-W15,5,2,L018,R,Store R,23.020022,72.610523,09:14,18,3.893,14.61,high,industrial,0.348,4,5,42.355,123.86,0.934
D03-2026-04-11,D03,2026-04-11,2026-W15,5,3,L058,BF,Store BF,23.028704,72.658033,09:54,14,6.16,21.71,high,east,0.723,5,5,42.355,123.86,0.934
D03-2026-04-11,D03,2026-04-11,2026-W15,5,4,L044,AR,Store AR,23.077308,72.577708,10:50,25,13.512,42.26,medium,north,0.242,4,5,42.355,123.86,0.934
D03-2026-04-11,D03,2026-04-11,2026-W15,5,5,L023,W,Store W,23.063614,72.474335,11:45,11,14.24,30.13,low,west,0.415,5,5,42.355,123.86,0.934
D04-2026-04-11,D04,2026-04-11,2026-W15,5,1,L052,AZ,Store AZ,23.034712,72.622924,08:56,26,4.522,11.67,high,east,0.669,1,4,30.791,67.76,0.851
D04-2026-04-11,D04,2026-04-11,2026-W15,5,2,L051,AY,Store AY,22.967069,72.591557,09:46,23,9.857,24.25,medium,south,0.307,1,4,30.791,67.76,0.851
D04-2026-04-11,D04,2026-04-11,2026-W15,5,3,L053,BA,Store BA,23.044315,72.507837,10:39,25,15.343,29.55,low,west,0.448,2,4,30.791,67.76,0.851
D04-2026-04-11,D04,2026-04-11,2026-W15,5,4,L071,BS,Store BS,23.050641,72.502727,11:06,18,1.069,2.29,low,west,0.201,5,4,30.791,67.76,0.851
D05-2026-04-11,D05,2026-04-11,2026-W15,5,1,L011,K,Store K,23.050226,72.52189,08:52,26,3.655,7.02,low,west,0.537,1,3,16.756,39.28,0.727
D05-2026-04-11,D05,2026-04-11,2026-W15,5,2,L044,AR,Store AR,23.077308,72.577708,09:39,18,7.967,21.08,medium,north,0.242,4,3,16.756,39.28,0.727
D05-2026-04-11,D05,2026-04-11,2026-W15,5,3,L026,Z,Store Z,23.070122,72.61473,10:08,34,5.135,11.18,medium,north,0.282,5,3,16.756,39.28,0.727
D06-2026-04-11,D06,2026-04-11,2026-W15,5,1,L060,BH,Store BH,22.987802,72.63076,08:05,33,2.07,5.9,high,industrial,0.229,5,5,32.58,79.17,0.765
D06-2026-04-11,D06,2026-04-11,2026-W15,5,2,L057,BE,Store BE,22.986917,72.572572,08:59,39,7.748,20.28,medium,south,0.3,3,5,32.58,79.17,0.765
D06-2026-04-11,D06,2026-04-11,2026-W15,5,3,L033,AG,Store AG,22.943913,72.574113,09:56,24,6.063,18.34,medium,south,0.233,5,5,32.58,79.17,0.765
D06-2026-04-11,D06,2026-04-11,2026-W15,5,4,L053,BA,Store BA,23.044315,72.507837,10:53,26,15.484,32.58,low,west,0.448,2,5,32.58,79.17,0.765
D06-2026-04-11,D06,2026-04-11,2026-W15,5,5,L041,AO,Store AO,23.049607,72.513774,11:21,37,1.215,2.06,low,west,0.362,4,5,32.58,79.17,0.765
D07-2026-04-11,D07,2026-04-11,2026-W15,5,1,L055,BC,Store BC,23.01131,72.55939,08:54,18,2.397,9.97,severe,central,0.7,5,3,16.584,45.33,0.759
D07-2026-04-11,D07,2026-04-11,2026-W15,5,2,L037,AK,Store AK,23.015245,72.550811,09:17,14,1.241,4.48,severe,central,0.354,1,3,16.584,45.33,0.759
D07-2026-04-11,D07,2026-04-11,2026-W15,5,3,L035,AI,Store AI,23.072258,72.486824,10:02,31,12.946,30.88,low,west,0.475,4,3,16.584,45.33,0.759
D08-2026-04-11,D08,2026-04-11,2026-W15,5,1,L056,BD,Store BD,23.075197,72.593745,08:47,22,1.183,2.82,medium,north,0.508,2,4,20.075,56.18,0.864
D08-2026-04-11,D08,2026-04-11,2026-W15,5,2,L062,BJ,Store BJ,23.060955,72.574762,09:18,9,3.624,8.52,medium,north,0.616,1,4,20.075,56.18,0.864
D08-2026-04-11,D08,2026-04-11,2026-W15,5,3,L030,AD,Store AD,22.998471,72.613437,09:58,19,10.88,31.31,high,industrial,0.331,3,4,20.075,56.18,0.864
D08-2026-04-11,D08,2026-04-11,2026-W15,5,4,L072,BT,Store BT,22.993584,72.64662,10:31,20,4.388,13.54,high,industrial,0.613,2,4,20.075,56.18,0.864
D09-2026-04-11,D09,2026-04-11,2026-W15,5,1,L012,L,Store L,22.986719,72.630134,08:28,18,6.081,13.32,high,industrial,0.377,3,4,24.396,61.52,0.807
D09-2026-04-11,D09,2026-04-11,2026-W15,5,2,L048,AV,Store AV,22.993243,72.626763,08:49,14,1.134,2.7,high,industrial,0.151,4,4,24.396,61.52,0.807
D09-2026-04-11,D09,2026-04-11,2026-W15,5,3,L013,M,Store M,23.029567,72.564749,09:33,31,9.96,30.92,severe,central,0.51,1,4,24.396,61.52,0.807
D09-2026-04-11,D09,2026-04-11,2026-W15,5,4,L050,AX,Store AX,23.071203,72.583432,10:19,31,7.221,14.58,medium,north,0.298,1,4,24.396,61.52,0.807
D10-2026-04-11,D10,2026-04-11,2026-W15,5,1,L040,AN,Store AN,23.034803,72.627306,08:41,11,3.53,11.35,high,east,0.834,2,3,16.276,45.91,0.918
D10-2026-04-11,D10,2026-04-11,2026-W15,5,2,L019,S,Store S,23.033345,72.570383,09:15,33,7.834,22.73,severe,central,0.687,3,3,16.276,45.91,0.918
D10-2026-04-11,D10,2026-04-11,2026-W15,5,3,L020,T,Store T,23.062919,72.557646,09:59,14,4.913,11.83,medium,north,0.35,2,3,16.276,45.91,0.918
D11-2026-04-11,D11,2026-04-11,2026-W15,5,1,L023,W,Store W,23.063614,72.474335,08:25,8,5.152,10.33,low,west,0.415,5,3,22.879,54.43,0.894
D11-2026-04-11,D11,2026-04-11,2026-W15,5,2,L035,AI,Store AI,23.072258,72.486824,08:38,34,2.244,5.51,low,west,0.475,4,3,22.879,54.43,0.894
D11-2026-04-11,D11,2026-04-11,2026-W15,5,3,L026,Z,Store Z,23.070122,72.61473,09:51,38,15.483,38.59,medium,north,0.282,5,3,22.879,54.43,0.894
D12-2026-04-11,D12,2026-04-11,2026-W15,5,1,L064,BL,Store BL,23.039547,72.653069,08:50,32,7.883,20.49,high,east,0.556,3,4,34.784,78.05,0.921
D12-2026-04-11,D12,2026-04-11,2026-W15,5,2,L002,B,Store B,23.054435,72.582907,09:41,28,9.32,18.76,medium,north,0.596,1,4,34.784,78.05,0.921
D12-2026-04-11,D12,2026-04-11,2026-W15,5,3,L038,AL,Store AL,23.080646,72.588651,10:18,20,3.883,9.42,medium,north,0.315,5,4,34.784,78.05,0.921
D12-2026-04-11,D12,2026-04-11,2026-W15,5,4,L035,AI,Store AI,23.072258,72.486824,11:08,24,13.698,29.37,low,west,0.475,4,4,34.784,78.05,0.921
D01-2026-04-13,D01,2026-04-13,2026-W16,0,1,L025,Y,Store Y,23.017413,72.567243,08:48,8,1.03,3.91,severe,central,0.611,4,9,59.627,166.78,0.828
D01-2026-04-13,D01,2026-04-13,2026-W16,0,2,L013,M,Store M,23.029567,72.564749,09:06,31,1.949,9.13,severe,central,0.51,1,9,59.627,166.78,0.828
D01-2026-04-13,D01,2026-04-13,2026-W16,0,3,L029,AC,Store AC,23.030634,72.53114,09:48,22,4.286,11.32,low,west,0.609,5,9,59.627,166.78,0.828
D01-2026-04-13,D01,2026-04-13,2026-W16,0,4,L041,AO,Store AO,23.049607,72.513774,10:20,38,4.003,10.51,low,west,0.362,4,9,59.627,166.78,0.828
D01-2026-04-13,D01,2026-04-13,2026-W16,0,5,L023,W,Store W,23.063614,72.474335,11:17,10,6.236,18.35,low,west,0.415,5,9,59.627,166.78,0.828
D01-2026-04-13,D01,2026-04-13,2026-W16,0,6,L010,J,Store J,23.007342,72.633356,12:24,33,22.224,57.53,high,east,0.567,2,9,59.627,166.78,0.828
D01-2026-04-13,D01,2026-04-13,2026-W16,0,7,L054,BB,Store BB,23.019539,72.64297,13:04,8,2.197,6.58,high,industrial,0.273,5,9,59.627,166.78,0.828
D01-2026-04-13,D01,2026-04-13,2026-W16,0,8,L012,L,Store L,22.986719,72.630134,13:29,17,5.604,17.11,high,industrial,0.377,3,9,59.627,166.78,0.828
D01-2026-04-13,D01,2026-04-13,2026-W16,0,9,L046,AT,Store AT,23.040931,72.688225,14:18,31,12.099,32.34,high,east,0.852,1,9,59.627,166.78,0.828
D02-2026-04-13,D02,2026-04-13,2026-W16,0,1,L068,BP,Store BP,23.079328,72.590398,08:47,28,0.788,2.2,medium,north,0.592,2,5,53.838,127.07,0.952
D02-2026-04-13,D02,2026-04-13,2026-W16,0,2,L031,AE,Store AE,23.033569,72.600459,09:40,31,6.97,24.88,severe,central,0.918,1,5,53.838,127.07,0.952
D02-2026-04-13,D02,2026-04-13,2026-W16,0,3,L004,D,Store D,23.031554,72.664233,10:36,26,8.198,25.6,high,east,0.74,5,5,53.838,127.07,0.952
D02-2026-04-13,D02,2026-04-13,2026-W16,0,4,L033,AG,Store AG,22.943913,72.574113,11:39,28,17.154,37.11,medium,south,0.233,5,5,53.838,127.07,0.952
D02-2026-04-13,D02,2026-04-13,2026-W16,0,5,L023,W,Store W,23.063614,72.474335,12:45,8,20.728,37.27,low,west,0.415,5,5,53.838,127.07,0.952
D03-2026-04-13,D03,2026-04-13,2026-W16,0,1,L024,X,Store X,22.991964,72.617173,09:00,40,4.138,15.58,high,industrial,0.592,3,6,38.189,127.88,0.877
D03-2026-04-13,D03,2026-04-13,2026-W16,0,2,L066,BN,Store BN,23.003476,72.609487,09:49,32,2.158,8.87,high,industrial,0.152,2,6,38.189,127.88,0.877
D03-2026-04-13,D03,2026-04-13,2026-W16,0,3,L040,AN,Store AN,23.034803,72.627306,10:40,22,5.037,19.46,high,east,0.834,2,6,38.189,127.88,0.877
D03-2026-04-13,D03,2026-04-13,2026-W16,0,4,L025,Y,Store Y,23.017413,72.567243,11:32,12,8.368,29.71,severe,central,0.611,4,6,38.189,127.88,0.877
D03-2026-04-13,D03,2026-04-13,2026-W16,0,5,L061,BI,Store BI,23.055123,72.560227,12:04,13,5.811,20.3,severe,central,0.834,5,6,38.189,127.88,0.877
D03-2026-04-13,D03,2026-04-13,2026-W16,0,6,L023,W,Store W,23.063614,72.474335,12:51,9,12.677,33.96,low,west,0.415,5,6,38.189,127.88,0.877
D04-2026-04-13,D04,2026-04-13,2026-W16,0,1,L052,AZ,Store AZ,23.034712,72.622924,08:57,24,4.433,12.09,high,east,0.669,1,5,28.558,74.21,0.9
D04-2026-04-13,D04,2026-04-13,2026-W16,0,2,L008,H,Store H,23.060739,72.597833,09:36,22,5.324,15.86,medium,north,0.554,4,5,28.558,74.21,0.9
D04-2026-04-13,D04,2026-04-13,2026-W16,0,3,L063,BK,Store BK,23.003341,72.589143,10:17,19,7.818,18.24,medium,south,0.521,2,5,28.558,74.21,0.9
D04-2026-04-13,D04,2026-04-13,2026-W16,0,4,L055,BC,Store BC,23.01131,72.55939,10:48,23,3.87,12.3,severe,central,0.7,5,5,28.558,74.21,0.9
D04-2026-04-13,D04,2026-04-13,2026-W16,0,5,L003,C,Store C,22.973863,72.588513,11:27,30,7.113,15.72,medium,south,0.259,5,5,28.558,74.21,0.9
D05-2026-04-13,D05,2026-04-13,2026-W16,0,1,L053,BA,Store BA,23.044315,72.507837,08:02,26,1.216,2.54,low,west,0.448,2,8,47.015,124.33,0.817
D05-2026-04-13,D05,2026-04-13,2026-W16,0,2,L035,AI,Store AI,23.072258,72.486824,08:41,27,5.413,13.26,low,west,0.475,4,8,47.015,124.33,0.817
D05-2026-04-13,D05,2026-04-13,2026-W16,0,3,L020,T,Store T,23.062919,72.557646,09:38,11,10.632,29.35,medium,north,0.35,2,8,47.015,124.33,0.817
D05-2026-04-13,D05,2026-04-13,2026-W16,0,4,L001,A,Store A,23.019581,72.568967,10:14,22,6.864,25.08,severe,central,0.515,2,8,47.015,124.33,0.817
D05-2026-04-13,D05,2026-04-13,2026-W16,0,5,L043,AQ,Store AQ,22.994149,72.567495,10:47,12,3.753,11.77,severe,central,0.416,2,8,47.015,124.33,0.817
D05-2026-04-13,D05,2026-04-13,2026-W16,0,6,L003,C,Store C,22.973863,72.588513,11:09,26,3.828,9.72,medium,south,0.259,5,8,47.015,124.33,0.817
D05-2026-04-13,D05,2026-04-13,2026-W16,0,7,L052,AZ,Store AZ,23.034712,72.622924,11:58,27,10.88,22.65,high,east,0.669,1,8,47.015,124.33,0.817
D05-2026-04-13,D05,2026-04-13,2026-W16,0,8,L058,BF,Store BF,23.028704,72.658033,12:35,8,4.429,9.95,high,east,0.723,5,8,47.015,124.33,0.817
D06-2026-04-13,D06,2026-04-13,2026-W16,0,1,L030,AD,Store AD,22.998471,72.613437,08:32,15,0.818,2.45,high,industrial,0.331,3,9,66.295,174.2,0.854
D06-2026-04-13,D06,2026-04-13,2026-W16,0,2,L024,X,Store X,22.991964,72.617173,08:50,31,1.15,3.44,high,industrial,0.592,3,9,66.295,174.2,0.854
D06-2026-04-13,D06,2026-04-13,2026-W16,0,3,L012,L,Store L,22.986719,72.630134,09:28,16,2.025,6.63,high,industrial,0.377,3,9,66.295,174.2,0.854
D06-2026-04-13,D06,2026-04-13,2026-W16,0,4,L040,AN,Store AN,23.034803,72.627306,10:07,14,7.522,22.48,high,east,0.834,2,9,66.295,174.2,0.854
D06-2026-04-13,D06,2026-04-13,2026-W16,0,5,L031,AE,Store AE,23.033569,72.600459,10:33,39,3.292,12.87,severe,central,0.918,1,9,66.295,174.2,0.854
D06-2026-04-13,D06,2026-04-13,2026-W16,0,6,L013,M,Store M,23.029567,72.564749,11:30,32,5.369,17.35,severe,central,0.51,1,9,66.295,174.2,0.854
D06-2026-04-13,D06,2026-04-13,2026-W16,0,7,L026,Z,Store Z,23.070122,72.61473,12:26,42,9.043,23.95,medium,north,0.282,5,9,66.295,174.2,0.854
D06-2026-04-13,D06,2026-04-13,2026-W16,0,8,L004,D,Store D,23.031554,72.664233,13:32,23,9.044,23.98,high,east,0.74,5,9,66.295,174.2,0.854
D06-2026-04-13,D06,2026-04-13,2026-W16,0,9,L065,BM,Store BM,23.042302,72.468112,14:56,39,28.031,61.05,low,west,0.573,1,9,66.295,174.2,0.854
D07-2026-04-13,D07,2026-04-13,2026-W16,0,1,L001,A,Store A,23.019581,72.568967,08:47,16,0.597,2.37,severe,central,0.515,2,5,28.305,86.58,0.75
D07-2026-04-13,D07,2026-04-13,2026-W16,0,2,L025,Y,Store Y,23.017413,72.567243,09:05,8,0.39,2.16,severe,central,0.611,4,5,28.305,86.58,0.75
D07-2026-04-13,D07,2026-04-13,2026-W16,0,3,L039,AM,Store AM,22.990237,72.588702,09:30,34,4.855,16.72,medium,south,0.42,5,5,28.305,86.58,0.75
D07-2026-04-13,D07,2026-04-13,2026-W16,0,4,L033,AG,Store AG,22.943913,72.574113,10:31,34,7.548,26.91,medium,south,0.233,5,5,28.305,86.58,0.75
D07-2026-04-13,D07,2026-04-13,2026-W16,0,5,L029,AC,Store AC,23.030634,72.53114,11:43,20,14.915,38.43,low,west,0.609,5,5,28.305,86.58,0.75
D08-2026-04-13,D08,2026-04-13,2026-W16,0,1,L008,H,Store H,23.060739,72.597833,08:54,31,3.442,9.99,medium,north,0.554,4,7,38.812,114.8,0.721
D08-2026-04-13,D08,2026-04-13,2026-W16,0,2,L026,Z,Store Z,23.070122,72.61473,09:33,42,2.699,7.04,medium,north,0.282,5,7,38.812,114.8,0.721
D08-2026-04-13,D08,2026-04-13,2026-W16,0,3,L061,BI,Store BI,23.055123,72.560227,10:40,13,7.763,25.45,severe,central,0.834,5,7,38.812,114.8,0.721
D08-2026-04-13,D08,2026-04-13,2026-W16,0,4,L007,G,Store G,23.018842,72.584676,11:15,25,6.52,21.8,severe,central,0.406,1,7,38.812,114.8,0.721
D08-2026-04-13,D08,2026-04-13,2026-W16,0,5,L049,AW,Store AW,23.009972,72.596579,11:47,30,2.181,6.8,severe,central,0.521,5,7,38.812,114.8,0.721
D08-2026-04-13,D08,2026-04-13,2026-W16,0,6,L055,BC,Store BC,23.01131,72.55939,12:32,18,4.957,14.93,severe,central,0.7,5,7,38.812,114.8,0.721
D08-2026-04-13,D08,2026-04-13,2026-W16,0,7,L072,BT,Store BT,22.993584,72.64662,13:18,20,11.251,28.79,high,industrial,0.613,2,7,38.812,114.8,0.721
D09-2026-04-13,D09,2026-04-13,2026-W16,0,1,L051,AY,Store AY,22.967069,72.591557,08:32,25,0.658,2.04,medium,south,0.307,1,9,41.127,98.3,0.73
D09-2026-04-13,D09,2026-04-13,2026-W16,0,2,L027,AA,Store AA,23.001022,72.605958,09:09,33,5.707,12.3,medium,south,0.585,3,9,41.127,98.3,0.73
D09-2026-04-13,D09,2026-04-13,2026-W16,0,3,L067,BO,Store BO,23.021466,72.579505,09:59,27,5.096,17.12,severe,central,0.615,4,9,41.127,98.3,0.73
D09-2026-04-13,D09,2026-04-13,2026-W16,0,4,L025,Y,Store Y,23.017413,72.567243,10:31,12,1.845,4.91,severe,central,0.611,4,9,41.127,98.3,0.73
D09-2026-04-13,D09,2026-04-13,2026-W16,0,5,L055,BC,Store BC,23.01131,72.55939,10:47,26,1.532,4.23,severe,central,0.7,5,9,41.127,98.3,0.73
D09-2026-04-13,D09,2026-04-13,2026-W16,0,6,L002,B,Store B,23.054435,72.582907,11:27,33,6.468,13.65,medium,north,0.596,1,9,41.127,98.3,0.73
D09-2026-04-13,D09,2026-04-13,2026-W16,0,7,L056,BD,Store BD,23.075197,72.593745,12:06,23,3.325,6.45,medium,north,0.508,2,9,41.127,98.3,0.73
D09-2026-04-13,D09,2026-04-13,2026-W16,0,8,L028,AB,Store AB,23.012768,72.640552,12:56,33,11.951,26.87,high,east,0.442,2,9,41.127,98.3,0.73
D09-2026-04-13,D09,2026-04-13,2026-W16,0,9,L070,BR,Store BR,23.033811,72.669165,13:40,21,4.544,10.73,high,east,0.91,1,9,41.127,98.3,0.73
D10-2026-04-13,D10,2026-04-13,2026-W16,0,1,L058,BF,Store BF,23.028704,72.658033,08:47,17,0.468,2.27,high,east,0.723,5,7,30.135,85.16,0.722
D10-2026-04-13,D10,2026-04-13,2026-W16,0,2,L004,D,Store D,23.031554,72.664233,09:07,17,1.019,3.3,high,east,0.74,5,7,30.135,85.16,0.722
D10-2026-04-13,D10,2026-04-13,2026-W16,0,3,L022,V,Store V,23.00965,72.635266,09:41,24,4.808,16.62,high,east,0.603,1,7,30.135,85.16,0.722
D10-2026-04-13,D10,2026-04-13,2026-W16,0,4,L066,BN,Store BN,23.003476,72.609487,10:17,26,3.583,11.82,high,industrial,0.152,2,7,30.135,85.16,0.722
D10-2026-04-13,D10,2026-04-13,2026-W16,0,5,L021,U,Store U,22.971647,72.586101,10:59,16,5.539,16.72,medium,south,0.174,1,7,30.135,85.16,0.722
D10-2026-04-13,D10,2026-04-13,2026-W16,0,6,L002,B,Store B,23.054435,72.582907,11:45,29,12.845,29.73,medium,north,0.596,1,7,30.135,85.16,0.722
D10-2026-04-13,D10,2026-04-13,2026-W16,0,7,L014,N,Store N,23.06393,72.571711,12:19,18,1.873,4.7,medium,north,0.272,4,7,30.135,85.16,0.722
